stage,C,l1_ratio,best_cutoff,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
coarse,3.1622776601683795,0.05,0.33,0.622564935064935,0.2125237191650854,0.691358024691358,0.6121495327102804,0.3251088534107402,0.6505493768733602,0.5106439892370026,0.7100265374408676,0.340397574648047,655.0,415.0,50.0,112.0
coarse,3.1622776601683795,0.2,0.33,0.622564935064935,0.2125237191650854,0.691358024691358,0.6121495327102804,0.3251088534107402,0.6505493768733602,0.5113722771655235,0.7098592361832236,0.3408264291663237,655.0,415.0,50.0,112.0
coarse,3.1622776601683795,0.55,0.33,0.622564935064935,0.2125237191650854,0.691358024691358,0.6121495327102804,0.3251088534107402,0.6505493768733602,0.5133174314379759,0.7092823352947965,0.3415534857537645,655.0,415.0,50.0,112.0
refine,0.03548133892335755,0.717,0.39,0.7037337662337663,0.24173027989821882,0.5864197530864198,0.7214953271028037,0.34234234234234234,0.6504606917966925,0.5220034317020851,0.7000461520710742,0.3275608467663206,772.0,298.0,67.0,95.0
refine,0.03548133892335755,0.567,0.39,0.6972402597402597,0.23821339950372208,0.5925925925925926,0.7130841121495327,0.3398230088495575,0.6500525846077982,0.523995249009581,0.6999365409022731,0.32137359842768665,763.0,307.0,66.0,96.0
coarse,3.1622776601683795,0.0,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5104140585855864,0.7100496134764047,0.3404032720923893,654.0,416.0,50.0,112.0
coarse,3.1622776601683795,0.25,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5116276197378771,0.7097842390677281,0.3409745514394753,654.0,416.0,50.0,112.0
coarse,3.1622776601683795,0.4,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5124367654355482,0.709547709703473,0.34089720132216833,654.0,416.0,50.0,112.0
coarse,3.1622776601683795,0.45,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5127227858637566,0.7093977154724819,0.34074900430587585,654.0,416.0,50.0,112.0
coarse,3.1622776601683795,0.5,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5130157337769667,0.7094150224991347,0.34141992985159736,654.0,416.0,50.0,112.0
coarse,1.7782794100389228,1.0,0.33,0.6217532467532467,0.21212121212121213,0.691358024691358,0.611214953271028,0.32463768115942027,0.6500525846077982,0.5158359767504784,0.7096111688011999,0.3419056688440222,654.0,416.0,50.0,112.0
refine,0.053088444423098846,0.75,0.39227937683019953,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5156566289536594,0.6996769355024807,0.33007012623801135,771.0,299.0,67.0,95.0
refine,0.053088444423098846,0.733,0.39204811692777664,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5159197246496524,0.6998615437867773,0.3298194968619579,771.0,299.0,67.0,95.0
refine,0.053088444423098846,0.717,0.39199510251228536,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5160822940754154,0.7004095996307834,0.330033651219655,771.0,299.0,67.0,95.0
refine,0.046415888336127795,0.717,0.39150136812380254,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5177700118022945,0.7001615322487597,0.32907397778347863,771.0,299.0,67.0,95.0
refine,0.046415888336127795,0.7,0.3917801676345544,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5180734388101379,0.6999769239644631,0.3278721208801186,771.0,299.0,67.0,95.0
refine,0.046415888336127795,0.683,0.3919881109160997,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5183661594750331,0.7000692281066112,0.3272551052446183,771.0,299.0,67.0,95.0
refine,0.046415888336127795,0.667,0.39177747752106523,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5186312749627158,0.7002019153109497,0.32620107562176565,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.767,0.3903621558631868,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5187225011695608,0.6997288565824391,0.32985149930394625,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.717,0.3908313188577456,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5196950575443054,0.6999942309911157,0.3279257449277416,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.7,0.3910224965347075,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5199957364661518,0.7000692281066112,0.3272551052446183,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.683,0.39086371189617913,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5202828233168408,0.7001557632398754,0.3261782813440821,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.767,0.389314093874458,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5211040361367404,0.699832698742356,0.3300995852366938,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.617,0.3915672155064483,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5212855005522967,0.7004269066574361,0.32451744887234757,771.0,299.0,67.0,95.0
refine,0.04058198942243799,0.6,0.39181457946817544,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5215189315182298,0.700444213684089,0.32375547936093946,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.733,0.389540898031699,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5217318221027684,0.7001615322487597,0.3287007668517413,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.7,0.38989131768890245,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5222768818242904,0.7002192223376025,0.32629614697824716,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.633,0.3906337609648235,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.523224144546829,0.7004384446752048,0.3243667657472171,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.617,0.3907607563625961,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5234237360656596,0.7003922926041306,0.3236838264701237,771.0,299.0,67.0,95.0
refine,0.03548133892335755,0.583,0.39105182539652356,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5238202227678896,0.7001153801776854,0.3221390503582036,771.0,299.0,67.0,95.0
coarse,0.03162277660168379,0.7,0.38889354611394267,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5245083529117851,0.7001961463020654,0.3262008227584341,771.0,299.0,67.0,95.0
coarse,0.03162277660168379,0.6,0.39013068804301426,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5256096420961625,0.7002538363909081,0.3227688102506222,771.0,299.0,67.0,95.0
coarse,0.01778279410038923,0.55,0.38509307332386655,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5366394272157549,0.7004038306218991,0.3245110118730055,771.0,299.0,67.0,95.0
coarse,0.005623413251903491,0.2,0.38285108444075666,0.702922077922078,0.24111675126903553,0.5864197530864198,0.7205607476635514,0.34172661870503596,0.6500392724510003,0.5435208121796069,0.7004153686396677,0.3241778780587184,771.0,299.0,67.0,95.0
coarse,1.7782794100389228,0.65,0.34347314954969693,0.6420454545454546,0.21703853955375255,0.6604938271604939,0.6392523364485981,0.3267175572519084,0.6497862896539309,0.5119037177070046,0.7103207568939657,0.3405832578754773,684.0,386.0,55.0,107.0
coarse,1.7782794100389228,0.7,0.34349672851726104,0.6420454545454546,0.21703853955375255,0.6604938271604939,0.6392523364485981,0.3267175572519084,0.6497862896539309,0.5123817714754468,0.710268835814007,0.3407193857009335,684.0,386.0,55.0,107.0
coarse,1.7782794100389228,0.75,0.34337889721702425,0.6420454545454546,0.21703853955375255,0.6604938271604939,0.6392523364485981,0.3267175572519084,0.6497862896539309,0.5128840879122064,0.710095765547479,0.3409510489635985,684.0,386.0,55.0,107.0
coarse,1.7782794100389228,0.8,0.343342282458253,0.6420454545454546,0.21703853955375255,0.6604938271604939,0.6392523364485981,0.3267175572519084,0.6497862896539309,0.5134125594884593,0.7101419176185532,0.3412728630489666,684.0,386.0,55.0,107.0
refine,0.046415888336127795,0.733,0.39,0.6964285714285714,0.2376237623762376,0.5925925925925926,0.7121495327102804,0.3392226148409894,0.6496264602849766,0.5174739156810713,0.7000692281066112,0.3297084128130874,762.0,308.0,66.0,96.0
refine,0.03548133892335755,0.55,0.39,0.6964285714285714,0.2376237623762376,0.5925925925925926,0.7121495327102804,0.3392226148409894,0.6496264602849766,0.5241742857639755,0.6999019268489673,0.3208104773157763,762.0,308.0,66.0,96.0
refine,0.053088444423098846,0.783,0.3854728521537136,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5150560558386066,0.6993019499250028,0.3306867477886148,738.0,332.0,63.0,99.0
refine,0.053088444423098846,0.767,0.38500899768794383,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5153507473925488,0.6994230991115726,0.3303708717210062,738.0,332.0,63.0,99.0
refine,0.046415888336127795,0.8,0.38518413738591056,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5161154273238314,0.6993019499250028,0.3306475361685244,738.0,332.0,63.0,99.0
refine,0.046415888336127795,0.783,0.385025844424268,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5164789879753869,0.6993769470404985,0.3304743292584502,738.0,332.0,63.0,99.0
refine,0.046415888336127795,0.767,0.38468786363586965,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5168092068992065,0.6996077073958693,0.33013506116863756,738.0,332.0,63.0,99.0
refine,0.04058198942243799,0.8,0.3850968803475874,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5179992612277285,0.6993019499250028,0.3306058530440844,738.0,332.0,63.0,99.0
refine,0.04058198942243799,0.783,0.3845891197185589,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5183805626648383,0.6994692511826467,0.33036311770127225,738.0,332.0,63.0,99.0
refine,0.03548133892335755,0.8,0.3848508449597621,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5204187436879188,0.69932502596054,0.3306453750048863,738.0,332.0,63.0,99.0
refine,0.03548133892335755,0.783,0.3843737314521171,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5207819142838351,0.6995096342448367,0.33037123164148857,738.0,332.0,63.0,99.0
coarse,0.03162277660168379,0.8,0.3845213675580579,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5229390343125457,0.6993307949694243,0.3307461488444077,738.0,332.0,63.0,99.0
refine,0.03548133892335755,0.533,0.3859628705412193,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5243386382661097,0.6998788508134303,0.32046903486457246,738.0,332.0,63.0,99.0
coarse,0.03162277660168379,0.55,0.3855790219893254,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5260457271191181,0.6998384677512404,0.3208540223811323,738.0,332.0,63.0,99.0
coarse,0.03162277660168379,0.5,0.3861104540989852,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5264288493434486,0.6995904003692165,0.32088387048430816,738.0,332.0,63.0,99.0
coarse,0.01778279410038923,0.5,0.3838921403088088,0.6793831168831169,0.2296983758700696,0.6111111111111112,0.6897196261682244,0.33389544688026984,0.6492267147174428,0.5361372978238154,0.6997807776623975,0.3206497407811941,738.0,332.0,63.0,99.0
coarse,5.623413251903491,0.0,0.32731079240739164,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5129549080072313,0.7088554286373602,0.34151381657402297,652.0,418.0,50.0,112.0
coarse,5.623413251903491,0.05,0.32716922868998616,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5131236765833502,0.7087804315218647,0.34146224522502466,652.0,418.0,50.0,112.0
coarse,5.623413251903491,0.1,0.32695651901536144,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5132952343993314,0.7087169724241376,0.34097235589957403,652.0,418.0,50.0,112.0
coarse,3.1622776601683795,0.65,0.32841926149437517,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5139536520385435,0.7090631129571939,0.34195642855976727,652.0,418.0,50.0,112.0
coarse,3.1622776601683795,0.7,0.3284225979486759,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5142822095967805,0.7089073497173185,0.34198482003153885,652.0,418.0,50.0,112.0
coarse,3.1622776601683795,0.75,0.3278812574180721,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.5146228369387811,0.708705434406369,0.341619914026609,652.0,418.0,50.0,112.0
coarse,1.7782794100389228,0.95,0.3302445432683644,0.6201298701298701,0.21132075471698114,0.691358024691358,0.6093457943925233,0.3236994219653179,0.6490578593355151,0.515178886846875,0.7097611630321911,0.3417033354867875,652.0,418.0,50.0,112.0
refine,0.04058198942243799,0.75,0.39,0.700487012987013,0.23929471032745592,0.5864197530864198,0.7177570093457943,0.33989266547406083,0.6487733719848617,0.5190688635379912,0.6999653859466943,0.3297337640616775,768.0,302.0,67.0,95.0
refine,0.04058198942243799,0.733,0.39,0.700487012987013,0.23929471032745592,0.5864197530864198,0.7177570093457943,0.33989266547406083,0.6487733719848617,0.5193987671093891,0.7000519210799584,0.3290803869646573,768.0,302.0,67.0,95.0
refine,0.03548133892335755,0.75,0.39326212494588675,0.7175324675324676,0.24864864864864866,0.5679012345679012,0.7401869158878505,0.3458646616541353,0.6483464069027587,0.52142702289416,0.7000692281066112,0.3297084128130874,792.0,278.0,70.0,92.0
coarse,0.03162277660168379,0.75,0.39177662559271526,0.7175324675324676,0.24864864864864866,0.5679012345679012,0.7401869158878505,0.3458646616541353,0.6483464069027587,0.5237990465245962,0.7000461520710741,0.3297854647829507,792.0,278.0,70.0,92.0
coarse,0.01778279410038923,0.6,0.3854028801672186,0.7175324675324676,0.24864864864864866,0.5679012345679012,0.7401869158878505,0.3458646616541353,0.6483464069027587,0.5372541741079752,0.6999019268489673,0.3296529784823047,792.0,278.0,70.0,92.0
refine,0.046415888336127795,0.75,0.3894218720142589,0.6939935064935064,0.23587223587223588,0.5925925925925926,0.7093457943925233,0.3374340949033392,0.6483464069027587,0.5171478153660461,0.6998096227068189,0.3298447647752193,759.0,311.0,66.0,96.0
coarse,5.623413251903491,0.4,0.33146982196032393,0.6266233766233766,0.21235521235521235,0.6790123456790124,0.6186915887850467,0.3235294117647059,0.6481506205758114,0.5143895893360775,0.7085439021576093,0.34129983647057544,662.0,408.0,52.0,110.0
coarse,5.623413251903491,0.45,0.3312456481543735,0.6266233766233766,0.21235521235521235,0.6790123456790124,0.6186915887850467,0.3235294117647059,0.6481506205758114,0.5145847396218732,0.7085092881043037,0.34137157961866404,662.0,408.0,52.0,110.0
coarse,10.0,0.0,0.33073017706592867,0.6266233766233766,0.21235521235521235,0.6790123456790124,0.6186915887850467,0.3235294117647059,0.6481506205758114,0.514763067268495,0.7082323756778585,0.34125018494671927,662.0,408.0,52.0,110.0
coarse,5.623413251903491,0.5,0.331389521063913,0.6266233766233766,0.21235521235521235,0.6790123456790124,0.6186915887850467,0.3235294117647059,0.6481506205758114,0.5147811698879321,0.7085092881043036,0.3417109116663695,662.0,408.0,52.0,110.0
coarse,10.0,0.05,0.33072025770854635,0.6266233766233766,0.21235521235521235,0.6790123456790124,0.6186915887850467,0.3235294117647059,0.6481506205758114,0.5148754029687552,0.7081689165801316,0.34122376139098026,662.0,408.0,52.0,110.0
